0.9535579085350037,0.19664230942726135,0.22816458344459534,0.0,-1.0,0.0,-1.4130136966705322,0.607222318649292,-0.05560833215713501
0.6480157971382141,0.1748223453760147,0.7412912249565125,0.0,-1.0,0.0,-0.6278284788131714,0.607222318649292,-1.8616831302642822
0.3477218747138977,0.10646619647741318,0.9315335154533386,0.0,-1.0,0.0,0.059697091579437256,0.819609522819519,-1.1297104358673096
0.9330935478210449,0.05494949221611023,-0.3554110825061798,0.0,-1.0,0.0,-1.0674405097961426,0.819609522819519,1.2426235675811768
-0.2139490842819214,-0.026993278414011,-0.9764719605445862,0.0,-1.0,0.0,0.361755907535553,0.819609522819519,2.447883367538452
0.2941741943359375,0.9403666853904724,0.17079856991767883,0.0,-1.0,0.0,-0.1674061417579651,-0.7406327724456787,-0.0589982271194458
-0.3456003665924072,0.6295990943908691,0.6958204507827759,0.0,-1.0,0.0,0.9747014045715332,0.07082903385162354,-0.9633209109306335
-0.639130711555481,0.20764955878257751,0.7405362725257874,0.0,-1.0,0.0,0.6319965124130249,0.6983187198638916,-0.264171302318573
-0.98164963722229,0.1219446063041687,-0.1466086208820343,0.0,-1.0,0.0,1.3935604095458984,0.6983187198638916,0.3839183449745178
-0.7738358974456787,0.12028983980417252,-0.6218588352203369,0.0,-1.0,0.0,0.6667925119400024,0.6983187198638916,2.1882359981536865
0.4258783459663391,0.08482784032821655,-0.9007951021194458,0.0,-1.0,0.0,-0.6317691206932068,0.7899823188781738,1.9114000797271729
0.9997929334640503,-0.004025856964290142,-0.01994616538286209,0.0,-1.0,0.0,-0.7799391746520996,0.7859564423561096,0.48731762170791626
0.4783823490142822,0.05878126621246338,0.8761821389198303,0.0,-1.0,0.0,-0.05493801832199097,0.7859564423561096,-1.1874349117279053
0.7168744802474976,0.06912103295326233,0.6937674283981323,0.0,-1.0,0.0,-0.9326378107070923,0.7859564423561096,-0.7082239389419556
0.942485511302948,0.10341016948223114,0.3178480267524719,0.0,-1.0,0.0,-1.628068447113037,0.7859564423561096,0.010369181632995605
0.9906545281410217,0.11868084967136383,-0.06721945106983185,0.0,-1.0,0.0,-1.947629690170288,0.7859564423561096,0.9579347372055054
-0.33901453018188477,0.33471977710723877,0.8792226910591125,0.0,-1.0,0.0,0.6409520506858826,0.2737480103969574,-0.45815104246139526
